,enrollee_id,city,city_development_index,gender,relevent_experience,enrolled_university,education_level,major,company_size,company_type,last_new_job,training_hours,target,exp_range,city_group
19359,14512,city_11,0.55,Male,1,full_time,Graduate,STEM,50-99,,1,125,,2-5,city_other
19360,8401,city_136,0.897,Male,1,no_enrollment,Masters,STEM,50-99,public_sector,2,7,,6-10,city_other
19361,19780,city_105,0.794,Female,1,no_enrollment,Masters,,500-999,,1,53,,,city_other
19362,2594,city_21,0.624,,0,full_time,High School,,,private_limited,never,12,,2-5,city_21
19363,1466,city_103,0.92,Male,1,no_enrollment,Masters,STEM,10000+,private_limited,>4,52,,>20,city_103
19364,17205,city_114,0.926,Female,1,no_enrollment,Masters,STEM,,,never,24,,>20,city_114
19365,12990,city_160,0.92,Male,1,no_enrollment,Graduate,STEM,100-499,private_limited,>4,67,,16-20,city_other
19366,4234,city_103,0.92,Male,1,no_enrollment,Graduate,STEM,10000+,private_limited,1,118,,16-20,city_103
19367,18171,city_103,0.92,Male,1,no_enrollment,Graduate,STEM,,,2,29,,11-15,city_103
19368,15457,city_114,0.926,Male,1,no_enrollment,Graduate,STEM,50-99,private_limited,>4,18,,16-20,city_114
19369,23319,city_21,0.624,Male,1,full_time,Graduate,STEM,,,never,9,,2-5,city_21
19370,10598,city_136,0.897,Male,1,no_enrollment,Phd,STEM,<10,startup_earlystage,1,7,,11-15,city_other
19371,7788,city_21,0.624,Male,1,no_enrollment,High School,,,,never,73,,6-10,city_21
19372,32021,city_103,0.92,Male,1,no_enrollment,Masters,Humanities,100-499,private_limited,2,65,,>20,city_103
19373,23969,city_30,0.698,Male,1,no_enrollment,,,<10,private_limited,,67,,>20,city_other
19374,13037,city_97,0.925,,1,no_enrollment,High School,,,,1,33,,6-10,city_other
19375,30196,city_114,0.926,Male,1,no_enrollment,Graduate,Humanities,<10,startup_earlystage,1,56,,2-5,city_114
19376,19504,city_21,0.624,,1,no_enrollment,Graduate,STEM,10-49,private_limited,1,18,,2-5,city_21
19377,16336,city_21,0.624,Male,1,no_enrollment,Graduate,STEM,10000+,private_limited,>4,272,,6-10,city_21
19378,6048,city_103,0.92,,1,no_enrollment,Graduate,STEM,1000-4999,private_limited,2,29,,11-15,city_103
19379,6827,city_21,0.624,Male,1,no_enrollment,Graduate,STEM,100-499,private_limited,never,100,,2-5,city_21
19380,9268,city_160,0.92,Male,1,no_enrollment,,,<10,private_limited,2,26,,>20,city_other
19381,11169,city_21,0.624,Female,1,no_enrollment,Graduate,STEM,10000+,private_limited,1,13,,6-10,city_21
19382,31131,city_103,0.92,Female,0,part_time,Graduate,Other,5000-9999,Other,1,56,,2-5,city_103
19383,12361,city_21,0.624,,0,full_time,Graduate,STEM,<10,startup_earlystage,,23,,<=1,city_21
19384,15165,city_160,0.92,,0,part_time,Graduate,STEM,,,,16,,>20,city_other
19385,27773,city_114,0.926,Male,1,no_enrollment,Masters,STEM,50-99,private_limited,>4,200,,>20,city_114
19386,15266,city_103,0.92,Male,1,no_enrollment,Graduate,STEM,5000-9999,private_limited,1,28,,6-10,city_103
19387,26289,city_89,0.925,Female,1,no_enrollment,Graduate,Humanities,<10,private_limited,2,12,,2-5,city_other
19388,32553,city_57,0.866,,0,no_enrollment,Masters,STEM,,private_limited,never,26,,11-15,city_other
19389,33062,city_98,0.949,Male,1,no_enrollment,Graduate,STEM,<10,startup_earlystage,1,174,,6-10,city_other
19390,8818,city_103,0.92,,1,no_enrollment,Primary School,,100-499,private_limited,1,39,,6-10,city_103
19391,15380,city_21,0.624,Male,1,no_enrollment,Graduate,STEM,500-999,private_limited,4,71,,2-5,city_21
19392,30120,city_11,0.55,Male,1,no_enrollment,Graduate,STEM,100-499,private_limited,never,114,,2-5,city_other
19393,24317,city_21,0.624,Male,1,no_enrollment,Graduate,STEM,,,2,12,,6-10,city_21
19394,412,city_103,0.92,Male,0,no_enrollment,Graduate,STEM,<10,private_limited,2,56,,16-20,city_103
19395,30607,city_149,0.6890000000000001,Male,1,full_time,Graduate,STEM,1000-4999,private_limited,2,46,,2-5,city_other
19396,8513,city_16,0.91,Male,1,full_time,Masters,STEM,,,1,24,,6-10,city_16
19397,8596,city_41,0.8270000000000001,,1,full_time,High School,,100-499,private_limited,2,152,,2-5,city_other
19398,14539,city_69,0.856,Male,1,no_enrollment,Graduate,STEM,<10,startup_funded,1,20,,6-10,city_other
19399,20456,city_21,0.624,,1,full_time,Graduate,STEM,10000+,private_limited,never,202,,6-10,city_21
19400,15221,city_114,0.926,Male,1,no_enrollment,,,,,never,10,,2-5,city_114
19401,28968,city_150,0.698,Male,1,part_time,High School,,50-99,NGO,2,78,,2-5,city_other
19402,21648,city_61,0.913,Male,1,no_enrollment,Masters,STEM,1000-4999,private_limited,never,60,,16-20,city_other
19403,3210,city_103,0.92,Male,1,no_enrollment,Graduate,STEM,10-49,private_limited,3,20,,16-20,city_103
19404,22118,city_103,0.92,,1,no_enrollment,Graduate,STEM,,,2,82,,6-10,city_103
19405,5605,city_76,0.698,Other,1,no_enrollment,Graduate,STEM,10000+,public_sector,3,194,,6-10,city_other
19406,30930,city_67,0.855,Male,1,no_enrollment,Graduate,STEM,<10,private_limited,never,248,,>20,city_other
19407,28718,city_104,0.924,Male,1,no_enrollment,Graduate,STEM,,,1,68,,>20,city_other
19408,8141,city_103,0.92,,0,no_enrollment,Graduate,STEM,,,>4,36,,>20,city_103
19409,3486,city_165,0.903,Male,1,no_enrollment,Phd,STEM,100-499,private_limited,>4,61,,11-15,city_other
19410,8805,city_103,0.92,Male,1,no_enrollment,Masters,STEM,50-99,startup_funded,2,66,,>20,city_103
19411,6602,city_162,0.767,,1,full_time,Graduate,STEM,10-49,private_limited,1,119,,6-10,city_other
19412,14916,city_64,0.6659999999999999,Male,1,no_enrollment,Graduate,STEM,10-49,startup_funded,1,78,,11-15,city_other
19413,21636,city_36,0.893,,0,no_enrollment,Graduate,STEM,10000+,private_limited,>4,47,,>20,city_other
19414,9047,city_103,0.92,Other,1,no_enrollment,Graduate,STEM,,,>4,174,,>20,city_103
19415,6694,city_16,0.91,Female,1,no_enrollment,Graduate,STEM,10-49,private_limited,>4,85,,16-20,city_16
19416,17793,city_74,0.579,,1,no_enrollment,Graduate,STEM,50-99,private_limited,>4,86,,6-10,city_other
19417,32857,city_16,0.91,Male,1,no_enrollment,High School,,10000+,private_limited,1,20,,6-10,city_16
19418,26325,city_21,0.624,Male,0,,,,,,never,38,,2-5,city_21
19419,20907,city_103,0.92,Male,1,no_enrollment,Masters,STEM,,,2,212,,2-5,city_103
19420,12617,city_90,0.698,,1,no_enrollment,High School,,<10,private_limited,2,77,,11-15,city_other
19421,24295,city_105,0.794,Male,1,no_enrollment,Masters,STEM,100-499,private_limited,2,85,,6-10,city_other
19422,32409,city_21,0.624,Male,1,no_enrollment,Graduate,STEM,500-999,NGO,1,57,,6-10,city_21
19423,16713,city_103,0.92,Male,1,no_enrollment,Graduate,Arts,50-99,private_limited,>4,51,,11-15,city_103
19424,4863,city_107,0.518,Male,0,full_time,High School,,,private_limited,never,28,,2-5,city_other
19425,13274,city_101,0.5579999999999999,Male,1,no_enrollment,High School,,,,never,14,,2-5,city_other
19426,12462,city_21,0.624,Male,1,,Graduate,STEM,50-99,private_limited,1,5,,<=1,city_21
19427,8524,city_83,0.923,,1,no_enrollment,Graduate,STEM,100-499,startup_funded,1,51,,16-20,city_other
19428,21728,city_57,0.866,Male,1,no_enrollment,Masters,STEM,100-499,,1,32,,6-10,city_other
19429,20577,city_21,0.624,Female,0,full_time,High School,,10000+,private_limited,never,40,,2-5,city_21
19430,3407,city_128,0.527,,1,no_enrollment,Graduate,STEM,10-49,private_limited,1,4,,6-10,city_other
19431,27184,city_28,0.939,Male,1,no_enrollment,Masters,STEM,,,3,54,,>20,city_other
19432,28845,city_39,0.898,Male,1,no_enrollment,Graduate,STEM,500-999,public_sector,1,50,,11-15,city_other
19433,2851,city_102,0.804,Male,1,no_enrollment,Graduate,STEM,10-49,private_limited,4,18,,6-10,city_other
19434,485,city_16,0.91,Male,1,no_enrollment,Graduate,STEM,,,1,200,,11-15,city_16
19435,7207,city_114,0.926,Male,1,no_enrollment,Masters,STEM,100-499,private_limited,1,107,,11-15,city_114
19436,9005,city_21,0.624,Male,0,no_enrollment,Masters,STEM,100-499,private_limited,>4,200,,6-10,city_21
19437,4532,city_67,0.855,Male,1,no_enrollment,High School,,100-499,startup_funded,1,5,,2-5,city_other
19438,23235,city_103,0.92,Male,1,no_enrollment,Phd,STEM,<10,public_sector,>4,21,,>20,city_103
19439,5403,city_67,0.855,Male,0,no_enrollment,High School,,,private_limited,never,138,,6-10,city_other
19440,8232,city_103,0.92,Male,1,no_enrollment,Graduate,Arts,50-99,private_limited,3,103,,16-20,city_103
19441,40,city_21,0.624,Male,1,no_enrollment,Graduate,STEM,5000-9999,private_limited,never,109,,11-15,city_21
19442,8991,city_160,0.92,Male,0,full_time,Graduate,STEM,,,1,66,,2-5,city_other
19443,28620,city_103,0.92,Male,1,no_enrollment,Graduate,STEM,10000+,private_limited,never,26,,2-5,city_103
19444,16355,city_21,0.624,Female,1,no_enrollment,Masters,STEM,10000+,private_limited,1,72,,2-5,city_21
19445,18340,city_21,0.624,Female,1,full_time,Graduate,STEM,,public_sector,1,182,,2-5,city_21
19446,5138,city_19,0.682,Male,0,full_time,Graduate,STEM,,,never,40,,2-5,city_other
19447,12391,city_99,0.915,,0,full_time,High School,,,,,23,,2-5,city_other
19448,15550,city_16,0.91,Male,1,full_time,High School,,50-99,private_limited,1,19,,2-5,city_16
19449,27155,city_16,0.91,,0,,Primary School,,,,never,150,,>20,city_16
19450,19883,city_23,0.899,Female,1,no_enrollment,Graduate,STEM,,,2,30,,2-5,city_other
19451,25140,city_65,0.802,,1,part_time,Graduate,STEM,,,2,25,,6-10,city_other
19452,27463,city_10,0.895,,0,no_enrollment,Masters,STEM,100-499,private_limited,2,62,,>20,city_other
19453,23894,city_73,0.754,,0,full_time,Graduate,STEM,,,never,89,,2-5,city_other
19454,18285,city_103,0.92,,1,no_enrollment,Masters,STEM,50-99,private_limited,3,26,,11-15,city_103
19455,25415,city_102,0.804,Male,1,part_time,Graduate,STEM,,,1,24,,>20,city_other
19456,9894,city_102,0.804,Male,1,no_enrollment,Graduate,Humanities,<10,private_limited,1,23,,2-5,city_other
19457,15242,city_103,0.92,Male,1,no_enrollment,Graduate,STEM,,,>4,15,,>20,city_103
19458,8485,city_40,0.7759999999999999,Male,0,full_time,Graduate,STEM,,,2,31,,6-10,city_other
19459,11982,city_136,0.897,Male,1,no_enrollment,Masters,STEM,50-99,,never,27,,16-20,city_other
19460,28370,city_103,0.92,Male,1,no_enrollment,Graduate,STEM,,,1,112,,>20,city_103
19461,17047,city_103,0.92,,0,no_enrollment,,,500-999,,2,84,,>20,city_103
19462,24941,city_21,0.624,,0,full_time,Graduate,STEM,50-99,private_limited,1,56,,2-5,city_21
19463,28936,city_90,0.698,Male,1,no_enrollment,Graduate,STEM,<10,,,52,,11-15,city_other
19464,9562,city_73,0.754,Male,1,no_enrollment,Graduate,STEM,,,1,167,,>20,city_other
19465,30061,city_16,0.91,Male,1,no_enrollment,Masters,STEM,10-49,startup_funded,1,67,,2-5,city_16
19466,2718,city_11,0.55,Male,1,no_enrollment,Graduate,STEM,50-99,startup_funded,1,45,,2-5,city_other
19467,24681,city_160,0.92,Male,1,no_enrollment,Graduate,STEM,1000-4999,public_sector,>4,200,,>20,city_other
19468,16210,city_73,0.754,Male,1,no_enrollment,Masters,STEM,100-499,startup_funded,1,106,,6-10,city_other
19469,1517,city_103,0.92,Male,0,full_time,Graduate,STEM,10000+,private_limited,1,92,,6-10,city_103
19470,29475,city_103,0.92,Male,0,full_time,High School,,500-999,NGO,1,4,,6-10,city_103
19471,32233,city_11,0.55,,0,no_enrollment,Graduate,STEM,,,never,81,,<=1,city_other
19472,26601,city_16,0.91,Male,1,no_enrollment,Graduate,Humanities,,,1,23,,>20,city_16
19473,22457,city_21,0.624,,1,,Graduate,STEM,100-499,,1,15,,2-5,city_21
19474,30759,city_74,0.579,Male,0,no_enrollment,Graduate,Other,10-49,NGO,1,163,,2-5,city_other
19475,27417,city_103,0.92,Male,1,no_enrollment,Masters,STEM,10000+,private_limited,>4,100,,>20,city_103
19476,18983,city_16,0.91,Male,0,full_time,Graduate,STEM,,private_limited,1,27,,2-5,city_16
19477,32085,city_103,0.92,Male,1,no_enrollment,Graduate,STEM,1000-4999,,2,11,,6-10,city_103
19478,13197,city_103,0.92,Female,1,no_enrollment,Graduate,STEM,50-99,private_limited,1,108,,>20,city_103
19479,14026,city_160,0.92,,1,no_enrollment,Graduate,STEM,,,>4,39,,16-20,city_other
19480,19719,city_21,0.624,Male,1,no_enrollment,Graduate,STEM,50-99,private_limited,2,77,,6-10,city_21
19481,30046,city_114,0.926,Male,1,full_time,Masters,STEM,1000-4999,public_sector,1,90,,2-5,city_114
19482,10446,city_11,0.55,,0,full_time,High School,,,,1,48,,<=1,city_other
19483,5907,city_149,0.6890000000000001,,1,no_enrollment,Graduate,STEM,50-99,private_limited,1,35,,2-5,city_other
19484,1392,city_103,0.92,,0,no_enrollment,Primary School,,,private_limited,never,15,,<=1,city_103
19485,10348,city_103,0.92,Male,0,no_enrollment,Graduate,STEM,50-99,private_limited,>4,28,,16-20,city_103
19486,7957,city_152,0.698,,1,no_enrollment,Masters,STEM,,private_limited,1,42,,11-15,city_other
19487,19058,city_103,0.92,Male,0,no_enrollment,Masters,STEM,,private_limited,1,55,,11-15,city_103
19488,19243,city_103,0.92,,1,no_enrollment,Graduate,STEM,100-499,,1,31,,16-20,city_103
19489,7770,city_103,0.92,,0,full_time,Graduate,STEM,10000+,private_limited,,25,,2-5,city_103
19490,15910,city_97,0.925,Male,1,no_enrollment,Graduate,STEM,1000-4999,private_limited,1,41,,11-15,city_other
19491,30486,city_30,0.698,,0,full_time,,,50-99,startup_funded,1,18,,2-5,city_other
19492,20333,city_19,0.682,Female,0,no_enrollment,Graduate,STEM,100-499,NGO,1,83,,2-5,city_other
19493,6816,city_21,0.624,,1,full_time,Graduate,STEM,100-499,private_limited,1,54,,2-5,city_21
19494,26209,city_16,0.91,Male,1,no_enrollment,Graduate,STEM,500-999,private_limited,1,13,,>20,city_16
19495,10803,city_114,0.926,Male,1,no_enrollment,Phd,STEM,,,4,322,,>20,city_114
19496,26411,city_165,0.903,Male,0,no_enrollment,Phd,STEM,50-99,public_sector,1,166,,2-5,city_other
19497,31555,city_103,0.92,Male,1,no_enrollment,Graduate,Business Degree,500-999,private_limited,2,47,,6-10,city_103
19498,15564,city_102,0.804,Male,0,no_enrollment,Graduate,STEM,100-499,private_limited,2,15,,11-15,city_other
19499,28764,city_21,0.624,Male,0,full_time,High School,,,,never,148,,<=1,city_21
19500,14172,city_103,0.92,Male,1,full_time,Graduate,Business Degree,10-49,private_limited,3,7,,>20,city_103
19501,3068,city_21,0.624,Male,0,full_time,Graduate,STEM,10000+,private_limited,1,22,,2-5,city_21
19502,27164,city_16,0.91,Male,1,no_enrollment,Graduate,STEM,<10,private_limited,1,168,,>20,city_16
19503,20887,city_114,0.926,Male,1,no_enrollment,Masters,STEM,1000-4999,private_limited,1,21,,6-10,city_114
19504,27102,city_136,0.897,Male,1,no_enrollment,Masters,No Major,50-99,private_limited,1,13,,6-10,city_other
19505,14534,city_114,0.926,Male,1,part_time,High School,,1000-4999,private_limited,1,104,,6-10,city_114
19506,9021,city_103,0.92,,1,no_enrollment,Graduate,STEM,10-49,startup_funded,>4,248,,>20,city_103
19507,6527,city_123,0.738,,0,full_time,Graduate,Other,,,1,234,,11-15,city_other
19508,7615,city_103,0.92,Male,1,no_enrollment,Graduate,STEM,1000-4999,private_limited,>4,10,,>20,city_103
19509,11392,city_103,0.92,Male,1,no_enrollment,Phd,STEM,100-499,NGO,2,90,,6-10,city_103
19510,33148,city_21,0.624,,0,no_enrollment,Masters,STEM,100-499,private_limited,2,74,,2-5,city_21
19511,20910,city_71,0.884,Other,0,full_time,Graduate,STEM,,,1,68,,2-5,city_other
19512,20269,city_16,0.91,Male,1,no_enrollment,Graduate,STEM,10-49,private_limited,>4,144,,11-15,city_16
19513,23670,city_103,0.92,,0,part_time,Graduate,STEM,,,1,29,,2-5,city_103
19514,19946,city_61,0.913,Female,1,no_enrollment,Masters,STEM,10000+,private_limited,>4,29,,>20,city_other
19515,29652,city_103,0.92,,0,no_enrollment,Graduate,Business Degree,50-99,private_limited,1,12,,<=1,city_103
19516,23770,city_143,0.74,Male,1,no_enrollment,Masters,STEM,10-49,private_limited,2,127,,11-15,city_other
19517,24340,city_136,0.897,Male,1,no_enrollment,Masters,STEM,1000-4999,private_limited,1,16,,6-10,city_other
19518,18737,city_114,0.926,Male,1,no_enrollment,,,100-499,private_limited,1,75,,2-5,city_114
19519,24739,city_103,0.92,Female,1,no_enrollment,Graduate,STEM,10000+,private_limited,>4,20,,6-10,city_103
19520,31072,city_123,0.738,Male,1,no_enrollment,Phd,STEM,50-99,private_limited,2,113,,>20,city_other
19521,32629,city_136,0.897,Male,0,full_time,Graduate,STEM,,,never,332,,2-5,city_other
19522,4184,city_114,0.926,Female,1,no_enrollment,High School,,100-499,private_limited,never,26,,2-5,city_114
19523,19028,city_100,0.887,Male,0,no_enrollment,Masters,STEM,<10,,>4,20,,6-10,city_other
19524,12295,city_70,0.698,,0,no_enrollment,Primary School,,,,never,13,,<=1,city_other
19525,17898,city_100,0.887,Male,0,no_enrollment,Primary School,,,,never,288,,<=1,city_other
19526,25160,city_21,0.624,,1,part_time,Masters,STEM,10000+,private_limited,1,35,,6-10,city_21
19527,13000,city_16,0.91,Male,1,no_enrollment,Graduate,STEM,,,>4,72,,>20,city_16
19528,8849,city_23,0.899,Male,1,no_enrollment,High School,,,,1,74,,>20,city_other
19529,4773,city_103,0.92,Male,1,no_enrollment,Graduate,STEM,5000-9999,private_limited,>4,42,,>20,city_103
19530,23867,city_114,0.926,Male,0,no_enrollment,Graduate,Humanities,,,4,40,,16-20,city_114
19531,25341,city_114,0.926,,1,part_time,Graduate,STEM,10-49,NGO,1,2,,11-15,city_114
19532,1456,city_103,0.92,Male,1,no_enrollment,Graduate,STEM,,,4,170,,11-15,city_103
19533,22152,city_103,0.92,,1,part_time,Masters,STEM,10000+,NGO,1,41,,2-5,city_103
19534,6560,city_23,0.899,Female,1,no_enrollment,Graduate,STEM,50-99,NGO,1,22,,16-20,city_other
19535,22829,city_27,0.848,,0,no_enrollment,Masters,STEM,1000-4999,private_limited,>4,8,,>20,city_other
19536,4745,city_103,0.92,Male,1,no_enrollment,Graduate,STEM,50-99,private_limited,1,50,,2-5,city_103
19537,22814,city_103,0.92,Male,1,no_enrollment,Graduate,STEM,10-49,public_sector,>4,101,,>20,city_103
19538,23233,city_16,0.91,Male,0,no_enrollment,High School,,,,never,63,,<=1,city_16
19539,26370,city_73,0.754,Male,1,part_time,Graduate,STEM,10-49,private_limited,1,20,,>20,city_other
19540,12695,city_179,0.512,Male,1,no_enrollment,Masters,STEM,10-49,private_limited,1,53,,6-10,city_other
19541,11888,city_16,0.91,Male,0,,Graduate,STEM,10-49,private_limited,1,12,,>20,city_16
19542,319,city_103,0.92,Male,1,no_enrollment,Graduate,STEM,50-99,private_limited,>4,76,,11-15,city_103
19543,2510,city_21,0.624,Female,1,full_time,Graduate,STEM,50-99,private_limited,never,17,,<=1,city_21
19544,5298,city_104,0.924,,1,no_enrollment,Graduate,STEM,100-499,NGO,1,7,,6-10,city_other
19545,18400,city_65,0.802,Male,1,part_time,Masters,STEM,500-999,private_limited,4,61,,6-10,city_other
19546,30849,city_21,0.624,Male,0,no_enrollment,Masters,STEM,5000-9999,private_limited,1,8,,2-5,city_21
19547,31123,city_16,0.91,Male,1,no_enrollment,Graduate,Humanities,,,1,68,,11-15,city_16
19548,15829,city_103,0.92,Male,1,no_enrollment,Graduate,STEM,10-49,private_limited,2,15,,>20,city_103
19549,15578,city_136,0.897,Male,1,no_enrollment,Graduate,No Major,<10,private_limited,>4,22,,11-15,city_other
19550,4037,city_103,0.92,Male,1,full_time,Graduate,STEM,50-99,private_limited,>4,23,,>20,city_103
19551,29658,city_16,0.91,Male,1,no_enrollment,Graduate,STEM,<10,startup_funded,2,87,,>20,city_16
19552,10171,city_61,0.913,Male,1,no_enrollment,Masters,STEM,10-49,private_limited,>4,40,,>20,city_other
19553,1937,city_23,0.899,Male,1,no_enrollment,Masters,STEM,10000+,private_limited,4,14,,>20,city_other
19554,7376,city_75,0.939,Male,1,no_enrollment,Graduate,Other,500-999,private_limited,2,128,,6-10,city_other
19555,25243,city_114,0.926,Male,1,no_enrollment,High School,,50-99,private_limited,1,25,,6-10,city_114
19556,9234,city_61,0.913,,1,no_enrollment,Graduate,STEM,<10,private_limited,3,220,,>20,city_other
19557,8471,city_114,0.926,Male,1,no_enrollment,Graduate,STEM,50-99,private_limited,2,33,,6-10,city_114
19558,5367,city_160,0.92,Female,1,no_enrollment,Graduate,STEM,1000-4999,private_limited,2,17,,2-5,city_other
19559,5576,city_75,0.939,Male,1,no_enrollment,Graduate,STEM,1000-4999,private_limited,2,26,,2-5,city_other
19560,5488,city_103,0.92,Male,1,no_enrollment,Graduate,STEM,50-99,startup_funded,1,4,,16-20,city_103
19561,18306,city_103,0.92,Male,1,no_enrollment,High School,,10-49,startup_earlystage,1,29,,6-10,city_103
19562,2063,city_50,0.8959999999999999,,1,no_enrollment,Graduate,STEM,10000+,public_sector,1,11,,6-10,city_other
19563,14205,city_103,0.92,Male,1,no_enrollment,Graduate,STEM,10-49,,2,23,,6-10,city_103
19564,16490,city_67,0.855,Male,1,no_enrollment,Graduate,STEM,,,1,13,,6-10,city_other
19565,10560,city_36,0.893,Male,1,no_enrollment,Graduate,STEM,<10,private_limited,>4,80,,>20,city_other
19566,23064,city_103,0.92,Male,1,no_enrollment,Graduate,STEM,5000-9999,private_limited,>4,250,,6-10,city_103
19567,32545,city_103,0.92,Male,1,no_enrollment,Masters,STEM,10-49,startup_earlystage,1,56,,16-20,city_103
19568,29833,city_115,0.789,Female,0,no_enrollment,Graduate,STEM,,,never,82,,2-5,city_other
19569,14200,city_160,0.92,Male,1,no_enrollment,Primary School,,100-499,private_limited,1,66,,>20,city_other
19570,29830,city_21,0.624,Male,1,part_time,Graduate,STEM,,,never,16,,6-10,city_21
19571,21423,city_21,0.624,,1,no_enrollment,Graduate,Other,50-99,private_limited,,222,,<=1,city_21
19572,13869,city_114,0.926,Male,0,no_enrollment,Phd,STEM,1000-4999,public_sector,>4,63,,>20,city_114
19573,28259,city_114,0.926,Male,1,no_enrollment,Graduate,STEM,500-999,private_limited,2,81,,11-15,city_114
19574,9618,city_103,0.92,Female,1,no_enrollment,Graduate,Humanities,,,>4,22,,>20,city_103
19575,18209,city_128,0.527,Male,0,full_time,High School,,,,never,25,,<=1,city_other
19576,27437,city_77,0.83,Male,1,no_enrollment,Phd,Business Degree,50-99,private_limited,1,57,,16-20,city_other
19577,17129,city_103,0.92,Male,0,full_time,Masters,STEM,,,never,136,,11-15,city_103
19578,8349,city_116,0.743,Male,1,no_enrollment,Masters,STEM,1000-4999,private_limited,4,72,,16-20,city_other
19579,6179,city_16,0.91,Male,1,no_enrollment,Graduate,STEM,100-499,private_limited,2,28,,6-10,city_16
19580,28842,city_136,0.897,Male,0,full_time,Graduate,STEM,,,1,32,,6-10,city_other
19581,26563,city_41,0.8270000000000001,Male,1,no_enrollment,Graduate,STEM,5000-9999,private_limited,2,30,,6-10,city_other
19582,19256,city_103,0.92,Male,0,full_time,Graduate,STEM,,private_limited,1,40,,2-5,city_103
19583,25579,city_103,0.92,Male,1,no_enrollment,Graduate,STEM,1000-4999,NGO,3,35,,6-10,city_103
19584,27521,city_103,0.92,Male,1,no_enrollment,Graduate,STEM,1000-4999,private_limited,>4,160,,11-15,city_103
19585,31378,city_16,0.91,Male,1,no_enrollment,Masters,Business Degree,1000-4999,private_limited,>4,14,,>20,city_16
19586,14870,city_11,0.55,Male,1,no_enrollment,Graduate,STEM,1000-4999,private_limited,1,55,,16-20,city_other
19587,11929,city_103,0.92,Male,1,no_enrollment,Graduate,STEM,10000+,private_limited,2,68,,>20,city_103
19588,14585,city_21,0.624,,1,no_enrollment,Graduate,STEM,10000+,private_limited,never,112,,2-5,city_21
19589,32487,city_21,0.624,Male,1,no_enrollment,Graduate,STEM,10000+,private_limited,1,25,,11-15,city_21
19590,15593,city_90,0.698,Male,1,no_enrollment,Graduate,STEM,,,1,58,,11-15,city_other
19591,13170,city_103,0.92,Male,1,no_enrollment,Masters,STEM,50-99,private_limited,1,196,,16-20,city_103
19592,24544,city_114,0.926,Male,1,no_enrollment,Masters,STEM,50-99,private_limited,>4,18,,>20,city_114
19593,11613,city_21,0.624,Male,1,no_enrollment,Masters,Business Degree,<10,private_limited,1,66,,2-5,city_21
19594,30221,city_11,0.55,,0,part_time,Graduate,STEM,,,1,10,,<=1,city_other
19595,28251,city_165,0.903,Other,1,no_enrollment,Graduate,Humanities,<10,private_limited,1,33,,2-5,city_other
19596,4062,city_36,0.893,Male,1,full_time,Masters,STEM,1000-4999,public_sector,4,42,,6-10,city_other
19597,29018,city_102,0.804,Male,1,no_enrollment,Graduate,STEM,10-49,,>4,73,,11-15,city_other
19598,26433,city_67,0.855,,1,part_time,Graduate,STEM,100-499,private_limited,1,139,,6-10,city_other
19599,5489,city_50,0.8959999999999999,Male,1,no_enrollment,Graduate,No Major,,,>4,20,,11-15,city_other
19600,19459,city_160,0.92,Male,1,no_enrollment,Graduate,STEM,,,2,43,,>20,city_other
19601,6017,city_116,0.743,Male,0,full_time,Graduate,STEM,100-499,private_limited,never,102,,2-5,city_other
19602,24261,city_21,0.624,Male,1,no_enrollment,Graduate,STEM,10000+,private_limited,1,65,,2-5,city_21
19603,16705,city_102,0.804,Male,1,no_enrollment,Graduate,STEM,50-99,private_limited,2,226,,6-10,city_other
19604,16540,city_21,0.624,Male,1,no_enrollment,Masters,STEM,10000+,private_limited,1,53,,16-20,city_21
19605,7508,city_103,0.92,Male,1,no_enrollment,Graduate,STEM,1000-4999,public_sector,4,84,,>20,city_103
19606,32650,city_173,0.878,Male,0,no_enrollment,Graduate,Humanities,10000+,private_limited,1,24,,2-5,city_other
19607,21381,city_21,0.624,,1,no_enrollment,Masters,STEM,10000+,private_limited,2,47,,2-5,city_21
19608,9487,city_21,0.624,Male,0,full_time,Graduate,STEM,,,never,141,,2-5,city_21
19609,9040,city_65,0.802,Male,0,no_enrollment,Graduate,STEM,<10,private_limited,2,29,,2-5,city_other
19610,12854,city_114,0.926,Male,1,no_enrollment,Graduate,STEM,100-499,private_limited,2,7,,6-10,city_114
19611,32495,city_64,0.6659999999999999,Male,0,no_enrollment,Graduate,Other,,,1,105,,>20,city_other
19612,1622,city_64,0.6659999999999999,Other,0,full_time,Graduate,STEM,,private_limited,never,16,,6-10,city_other
19613,15660,city_21,0.624,Male,1,full_time,Graduate,STEM,<10,private_limited,1,5,,2-5,city_21
19614,4052,city_103,0.92,Male,1,no_enrollment,Graduate,STEM,10000+,private_limited,>4,47,,>20,city_103
19615,23279,city_46,0.762,,1,no_enrollment,Graduate,STEM,50-99,private_limited,1,104,,6-10,city_other
19616,20286,city_103,0.92,Female,1,full_time,Masters,STEM,50-99,public_sector,2,40,,6-10,city_103
19617,13832,city_128,0.527,Male,1,part_time,Graduate,STEM,10000+,private_limited,1,29,,6-10,city_other
19618,8066,city_45,0.89,,0,full_time,High School,,,,3,57,,6-10,city_other
19619,31585,city_103,0.92,Female,1,no_enrollment,Graduate,STEM,500-999,private_limited,1,24,,>20,city_103
19620,1249,city_159,0.843,Male,1,no_enrollment,Graduate,STEM,100-499,NGO,1,94,,6-10,city_other
