,enrollee_id,city,city_development_index,gender,relevent_experience,enrolled_university,education_level,major,company_size,company_type,last_new_job,training_hours,target,exp_range
16689,12135,city_116,0.743,Male,1,part_time,Graduate,STEM,50-99,private_limited,1,88,0.0,6-10
16690,26284,city_103,0.92,Male,0,full_time,Graduate,Business Degree,1000-4999,private_limited,1,60,0.0,6-10
16691,16146,city_103,0.92,Male,1,no_enrollment,Graduate,Humanities,10-49,private_limited,1,13,0.0,2-5
16692,28547,city_103,0.92,Female,1,no_enrollment,Graduate,STEM,10000+,private_limited,1,69,0.0,>20
16693,20787,city_16,0.91,Male,1,no_enrollment,Phd,STEM,5000-9999,private_limited,1,30,0.0,>20
16694,5949,city_114,0.926,Male,1,no_enrollment,Masters,STEM,500-999,private_limited,>4,268,0.0,>20
16695,25167,city_21,0.624,Male,0,no_enrollment,Graduate,STEM,10-49,private_limited,1,33,1.0,6-10
16696,6716,city_16,0.91,Male,1,no_enrollment,Masters,STEM,1000-4999,private_limited,1,82,0.0,>20
16697,21812,city_160,0.92,Female,1,no_enrollment,Graduate,STEM,50-99,private_limited,1,36,0.0,6-10
16698,18538,city_64,0.6659999999999999,Male,1,no_enrollment,Masters,Humanities,10-49,NGO,1,12,0.0,2-5
16699,30138,city_101,0.5579999999999999,Male,0,no_enrollment,Graduate,STEM,,,1,21,0.0,6-10
16700,815,city_103,0.92,Male,0,no_enrollment,Graduate,STEM,10000+,private_limited,>4,68,0.0,6-10
16701,8727,city_103,0.92,Female,1,no_enrollment,Graduate,STEM,50-99,private_limited,1,51,0.0,11-15
16702,15873,city_13,0.8270000000000001,Male,1,no_enrollment,Masters,,10-49,private_limited,4,34,0.0,>20
16703,21635,city_21,0.624,,1,full_time,Graduate,STEM,5000-9999,private_limited,1,242,0.0,
16704,29363,city_46,0.762,Male,0,full_time,Graduate,STEM,,,never,113,1.0,2-5
16705,23569,city_103,0.92,Male,1,no_enrollment,Graduate,STEM,,,1,42,0.0,>20
16706,17792,city_14,0.698,Male,0,no_enrollment,Primary School,,,,never,85,0.0,6-10
16707,4770,city_159,0.843,,0,no_enrollment,,,,,never,62,0.0,2-5
16708,32793,city_114,0.926,Male,1,no_enrollment,High School,,<10,private_limited,never,34,0.0,>20
16709,14614,city_21,0.624,Male,1,no_enrollment,Graduate,STEM,100-499,private_limited,1,53,1.0,2-5
16710,15548,city_104,0.924,,1,no_enrollment,Graduate,STEM,100-499,NGO,1,128,0.0,2-5
16711,6033,city_16,0.91,Male,1,no_enrollment,Graduate,STEM,<10,private_limited,4,35,0.0,6-10
16712,7549,city_103,0.92,Male,1,no_enrollment,Graduate,STEM,1000-4999,private_limited,>4,14,0.0,6-10
16713,8384,city_53,0.74,Male,1,no_enrollment,Phd,STEM,10-49,startup_earlystage,1,144,0.0,6-10
16714,23322,city_103,0.92,Male,1,no_enrollment,Graduate,STEM,10000+,private_limited,>4,31,1.0,11-15
16715,22289,city_103,0.92,,1,no_enrollment,Graduate,STEM,50-99,,>4,25,0.0,6-10
16716,14272,city_103,0.92,,1,no_enrollment,Masters,Humanities,100-499,private_limited,1,54,0.0,>20
16717,17068,city_103,0.92,Male,1,part_time,Graduate,STEM,100-499,private_limited,1,81,1.0,2-5
16718,12816,city_16,0.91,,0,no_enrollment,High School,,,,1,52,0.0,2-5
16719,22952,city_114,0.926,,1,no_enrollment,Graduate,STEM,50-99,private_limited,1,6,0.0,2-5
16720,18052,city_103,0.92,,0,no_enrollment,Primary School,,,,1,32,0.0,6-10
16721,11746,city_21,0.624,Male,1,no_enrollment,Graduate,STEM,10000+,private_limited,3,23,1.0,6-10
16722,3470,city_71,0.884,Male,1,no_enrollment,Graduate,STEM,50-99,startup_funded,4,75,0.0,16-20
16723,17588,city_114,0.926,Female,1,no_enrollment,Phd,STEM,100-499,private_limited,3,156,1.0,16-20
16724,1368,city_160,0.92,Male,1,no_enrollment,Graduate,STEM,10000+,private_limited,1,17,0.0,2-5
16725,14899,city_31,0.807,Male,0,no_enrollment,Masters,STEM,,,1,30,1.0,6-10
16726,32934,city_104,0.924,Male,1,no_enrollment,Graduate,STEM,100-499,private_limited,>4,17,0.0,11-15
16727,13533,city_97,0.925,Male,1,no_enrollment,,,10-49,private_limited,4,80,1.0,6-10
16728,4207,city_103,0.92,Male,1,no_enrollment,Graduate,Arts,500-999,private_limited,2,39,0.0,>20
16729,26832,city_114,0.926,Male,1,no_enrollment,High School,,10000+,private_limited,>4,51,0.0,>20
16730,8548,city_21,0.624,Male,1,no_enrollment,Masters,STEM,1000-4999,private_limited,>4,52,0.0,6-10
16731,959,city_16,0.91,Male,1,no_enrollment,Masters,STEM,10000+,private_limited,never,29,0.0,>20
16732,21389,city_11,0.55,,1,no_enrollment,Graduate,STEM,<10,private_limited,2,138,0.0,6-10
16733,28722,city_21,0.624,Male,1,full_time,Graduate,STEM,500-999,private_limited,never,12,0.0,6-10
16734,17466,city_21,0.624,,0,full_time,Graduate,STEM,,,never,20,1.0,<=1
16735,27588,city_103,0.92,Male,0,full_time,High School,,,,1,82,0.0,6-10
16736,19346,city_160,0.92,,0,no_enrollment,Graduate,STEM,,,4,21,1.0,16-20
16737,1762,city_103,0.92,Male,0,no_enrollment,Graduate,STEM,5000-9999,private_limited,>4,18,0.0,6-10
16738,18584,city_21,0.624,Male,1,no_enrollment,Graduate,STEM,10000+,private_limited,>4,7,1.0,11-15
16739,18547,city_21,0.624,,1,no_enrollment,Graduate,Other,10-49,private_limited,1,5,1.0,<=1
16740,18008,city_114,0.926,Male,1,no_enrollment,High School,,,,2,41,0.0,6-10
16741,21281,city_75,0.939,Male,0,no_enrollment,Graduate,STEM,1000-4999,private_limited,2,184,0.0,2-5
16742,3330,city_103,0.92,Female,1,no_enrollment,Masters,Arts,10000+,public_sector,1,34,0.0,6-10
16743,32728,city_103,0.92,Male,1,no_enrollment,Graduate,STEM,50-99,private_limited,1,27,0.0,6-10
16744,2653,city_23,0.899,Female,0,full_time,High School,,5000-9999,private_limited,1,168,0.0,2-5
16745,4507,city_67,0.855,Male,1,no_enrollment,High School,,50-99,private_limited,2,34,0.0,16-20
16746,15318,city_139,0.487,,0,full_time,Graduate,STEM,,,never,55,1.0,2-5
16747,28703,city_136,0.897,Male,1,no_enrollment,Graduate,STEM,100-499,private_limited,1,31,0.0,11-15
16748,23941,city_103,0.92,Male,1,no_enrollment,Masters,STEM,,,>4,34,0.0,>20
16749,3977,city_23,0.899,Male,1,full_time,Graduate,STEM,<10,startup_funded,2,108,0.0,6-10
16750,8507,city_103,0.92,,1,no_enrollment,Graduate,Other,50-99,,2,154,0.0,2-5
16751,20888,city_114,0.926,Male,1,full_time,Masters,STEM,100-499,private_limited,2,15,1.0,6-10
16752,28419,city_16,0.91,Female,0,no_enrollment,Graduate,STEM,,,1,100,0.0,2-5
16753,21732,city_21,0.624,Female,0,full_time,High School,,,,never,26,1.0,2-5
16754,13398,city_105,0.794,Male,1,full_time,Masters,STEM,<10,private_limited,1,108,0.0,<=1
16755,1741,city_21,0.624,Male,1,full_time,Graduate,STEM,,,1,10,0.0,2-5
16756,19704,city_16,0.91,,1,no_enrollment,Graduate,STEM,<10,private_limited,1,63,0.0,11-15
16757,24942,city_21,0.624,,1,no_enrollment,Graduate,STEM,10000+,private_limited,,91,0.0,6-10
16758,23769,city_101,0.5579999999999999,Male,1,part_time,Graduate,STEM,50-99,private_limited,2,330,0.0,2-5
16759,7384,city_114,0.926,Male,1,no_enrollment,Masters,STEM,1000-4999,private_limited,>4,74,0.0,>20
16760,2468,city_159,0.843,Male,1,no_enrollment,Graduate,STEM,,,1,198,0.0,11-15
16761,7421,city_16,0.91,Male,1,full_time,High School,,,,1,144,0.0,2-5
16762,23402,city_21,0.624,Male,0,full_time,High School,,,,never,129,1.0,2-5
16763,15215,city_16,0.91,Male,1,no_enrollment,Graduate,STEM,50-99,private_limited,>4,105,0.0,>20
16764,6758,city_16,0.91,,1,no_enrollment,Graduate,STEM,50-99,,1,28,0.0,16-20
16765,12323,city_101,0.5579999999999999,Male,1,part_time,Graduate,STEM,,,1,4,0.0,11-15
16766,18913,city_83,0.923,Male,1,no_enrollment,Masters,STEM,50-99,private_limited,4,12,0.0,>20
16767,30199,city_136,0.897,Male,0,full_time,Graduate,STEM,,,never,36,0.0,2-5
16768,19546,city_57,0.866,Male,1,full_time,Graduate,STEM,100-499,private_limited,1,48,1.0,2-5
16769,14937,city_160,0.92,,1,no_enrollment,Graduate,STEM,50-99,private_limited,>4,23,0.0,>20
16770,10393,city_103,0.92,Male,1,no_enrollment,Graduate,STEM,1000-4999,NGO,>4,90,0.0,11-15
16771,16719,city_16,0.91,,0,no_enrollment,Primary School,,,,never,3,0.0,6-10
16772,17302,city_90,0.698,,0,no_enrollment,Graduate,STEM,100-499,private_limited,3,13,0.0,6-10
16773,24303,city_21,0.624,Male,1,no_enrollment,Masters,STEM,10-49,private_limited,2,30,1.0,2-5
16774,23280,city_142,0.727,,1,no_enrollment,Graduate,STEM,,,1,43,1.0,<=1
16775,32688,city_159,0.843,Male,1,no_enrollment,Masters,STEM,5000-9999,private_limited,never,43,0.0,6-10
16776,22984,city_16,0.91,Male,1,no_enrollment,Masters,STEM,,,1,56,0.0,11-15
16777,16910,city_103,0.92,,0,no_enrollment,Masters,STEM,1000-4999,private_limited,1,12,0.0,6-10
16778,17098,city_103,0.92,Male,1,no_enrollment,Graduate,STEM,5000-9999,private_limited,2,184,0.0,>20
16779,13318,city_21,0.624,Male,1,no_enrollment,Graduate,STEM,100-499,private_limited,2,12,0.0,2-5
16780,10704,city_152,0.698,Male,1,part_time,Masters,STEM,,,3,18,0.0,6-10
16781,4462,city_21,0.624,Male,1,no_enrollment,Graduate,STEM,1000-4999,private_limited,2,166,0.0,11-15
16782,29437,city_103,0.92,Male,1,no_enrollment,Phd,STEM,10-49,startup_funded,1,202,0.0,>20
16783,31701,city_103,0.92,Male,1,no_enrollment,Masters,Humanities,50-99,private_limited,>4,92,0.0,>20
16784,10486,city_33,0.4479999999999999,,0,full_time,Graduate,Other,500-999,public_sector,2,154,1.0,2-5
16785,26858,city_160,0.92,Male,1,part_time,Graduate,STEM,10-49,startup_earlystage,2,336,0.0,16-20
16786,21409,city_143,0.74,,1,no_enrollment,Graduate,STEM,50-99,private_limited,2,44,0.0,6-10
16787,1217,city_105,0.794,Male,1,no_enrollment,Graduate,STEM,50-99,private_limited,>4,25,0.0,11-15
16788,18362,city_21,0.624,Male,1,no_enrollment,Graduate,STEM,1000-4999,private_limited,1,89,0.0,2-5
16789,8369,city_16,0.91,,1,full_time,Phd,STEM,500-999,public_sector,1,26,0.0,11-15
16790,844,city_103,0.92,Male,0,no_enrollment,Graduate,STEM,500-999,public_sector,3,286,0.0,11-15
16791,31898,city_23,0.899,Male,1,no_enrollment,Graduate,STEM,<10,startup_funded,1,112,0.0,16-20
16792,5270,city_136,0.897,Male,1,no_enrollment,Masters,STEM,<10,NGO,2,37,1.0,>20
16793,22540,city_123,0.738,Male,1,no_enrollment,Graduate,STEM,5000-9999,private_limited,1,17,1.0,6-10
16794,10692,city_100,0.887,,1,no_enrollment,High School,,500-999,private_limited,>4,178,0.0,16-20
16795,15261,city_83,0.923,Male,1,part_time,Masters,STEM,10000+,private_limited,>4,10,0.0,6-10
16796,22781,city_162,0.767,Female,0,no_enrollment,Masters,STEM,,,1,26,0.0,2-5
16797,29951,city_19,0.682,,0,full_time,Graduate,STEM,,,never,23,0.0,2-5
16798,31794,city_103,0.92,Male,1,no_enrollment,Masters,STEM,1000-4999,NGO,>4,101,0.0,>20
16799,14757,city_21,0.624,,1,no_enrollment,Masters,STEM,100-499,private_limited,4,44,1.0,6-10
16800,11231,city_103,0.92,,0,full_time,Graduate,STEM,100-499,private_limited,,24,0.0,2-5
16801,802,city_103,0.92,,0,full_time,Graduate,STEM,1000-4999,private_limited,1,138,0.0,2-5
16802,12182,city_100,0.887,,0,no_enrollment,Primary School,,,,never,34,0.0,6-10
16803,24308,city_21,0.624,Male,1,no_enrollment,Graduate,STEM,10-49,startup_funded,2,20,1.0,6-10
16804,19276,city_114,0.926,Male,1,full_time,Graduate,STEM,,,2,29,1.0,2-5
16805,25302,city_144,0.84,Male,1,no_enrollment,Graduate,STEM,100-499,private_limited,>4,20,0.0,16-20
16806,24329,city_114,0.926,Male,0,part_time,Graduate,STEM,<10,,never,184,0.0,2-5
16807,16156,city_103,0.92,,1,no_enrollment,Graduate,STEM,50-99,private_limited,>4,45,0.0,11-15
16808,23579,city_84,0.698,Male,1,no_enrollment,Graduate,STEM,10-49,private_limited,>4,86,0.0,>20
16809,2023,city_76,0.698,Male,0,no_enrollment,Graduate,STEM,1000-4999,,1,70,1.0,<=1
16810,2976,city_21,0.624,,0,full_time,Graduate,STEM,10-49,private_limited,never,20,0.0,2-5
16811,24673,city_160,0.92,Male,1,no_enrollment,Graduate,STEM,100-499,Other,>4,10,0.0,6-10
16812,6221,city_103,0.92,,1,no_enrollment,High School,,100-499,private_limited,>4,22,0.0,6-10
16813,2103,city_21,0.624,,1,no_enrollment,Graduate,STEM,100-499,private_limited,1,20,1.0,6-10
16814,1797,city_21,0.624,,1,full_time,Graduate,STEM,50-99,public_sector,1,216,1.0,6-10
16815,16893,city_103,0.92,,1,no_enrollment,Graduate,STEM,10000+,private_limited,2,40,0.0,2-5
16816,1378,city_75,0.939,Male,1,no_enrollment,Graduate,STEM,50-99,private_limited,3,71,0.0,16-20
16817,32709,city_103,0.92,Other,1,no_enrollment,Graduate,STEM,100-499,private_limited,2,22,0.0,6-10
16818,8893,city_103,0.92,Male,1,no_enrollment,Graduate,Humanities,10000+,private_limited,4,85,0.0,>20
16819,841,city_73,0.754,,1,no_enrollment,Graduate,STEM,5000-9999,Other,3,62,0.0,2-5
16820,7962,city_67,0.855,Male,1,full_time,Graduate,STEM,10000+,private_limited,1,13,0.0,2-5
16821,24255,city_144,0.84,,1,no_enrollment,Masters,STEM,50-99,private_limited,1,29,1.0,6-10
16822,18164,city_103,0.92,Female,1,no_enrollment,Graduate,Humanities,50-99,startup_funded,1,15,0.0,<=1
16823,7051,city_104,0.924,,1,no_enrollment,,,,,never,48,0.0,11-15
16824,15071,city_114,0.926,Male,0,full_time,Graduate,No Major,,,2,18,1.0,6-10
16825,281,city_103,0.92,Male,1,no_enrollment,Graduate,STEM,50-99,startup_funded,4,11,0.0,16-20
16826,29489,city_16,0.91,Male,0,no_enrollment,Graduate,STEM,100-499,private_limited,1,8,1.0,6-10
16827,16480,city_71,0.884,Male,0,full_time,Graduate,STEM,,,1,20,0.0,2-5
16828,17604,city_100,0.887,Male,1,part_time,Graduate,STEM,<10,private_limited,1,25,0.0,6-10
16829,29442,city_21,0.624,Male,1,no_enrollment,Graduate,STEM,10-49,startup_earlystage,1,4,0.0,6-10
16830,13281,city_103,0.92,Male,0,no_enrollment,High School,,,,never,144,0.0,6-10
16831,22572,city_76,0.698,,0,no_enrollment,Graduate,STEM,10000+,private_limited,1,138,1.0,2-5
16832,21003,city_73,0.754,Female,0,no_enrollment,Graduate,STEM,10000+,private_limited,2,23,0.0,6-10
16833,10915,city_102,0.804,Female,1,no_enrollment,Phd,STEM,,,2,91,0.0,16-20
16834,9886,city_104,0.924,Male,1,no_enrollment,Primary School,,100-499,private_limited,2,58,0.0,11-15
16835,23300,city_160,0.92,,0,full_time,Graduate,STEM,10-49,startup_funded,1,123,0.0,2-5
16836,26029,city_160,0.92,Male,1,no_enrollment,Graduate,STEM,,,2,112,1.0,11-15
16837,16394,city_21,0.624,,0,no_enrollment,Graduate,STEM,10000+,private_limited,2,48,0.0,2-5
16838,8631,city_45,0.89,Male,1,part_time,Graduate,STEM,,,1,14,0.0,2-5
16839,33035,city_103,0.92,Male,1,part_time,Masters,STEM,1000-4999,private_limited,1,57,0.0,11-15
16840,9961,city_103,0.92,Male,1,no_enrollment,Graduate,Other,50-99,private_limited,>4,13,0.0,>20
16841,14197,city_136,0.897,Male,0,no_enrollment,Masters,STEM,10-49,startup_earlystage,1,24,0.0,6-10
16842,12766,city_103,0.92,Male,1,no_enrollment,Graduate,STEM,10000+,NGO,3,136,0.0,>20
16843,11165,city_23,0.899,Male,1,no_enrollment,Graduate,STEM,5000-9999,private_limited,1,30,0.0,16-20
16844,33211,city_103,0.92,Male,1,no_enrollment,Masters,Arts,100-499,private_limited,>4,10,0.0,>20
16845,28716,city_93,0.865,Male,1,no_enrollment,Graduate,STEM,50-99,startup_funded,1,140,0.0,11-15
16846,33310,city_21,0.624,Male,1,no_enrollment,Graduate,STEM,10000+,private_limited,1,47,0.0,2-5
16847,28266,city_21,0.624,Male,1,no_enrollment,Graduate,STEM,100-499,startup_earlystage,1,220,1.0,6-10
16848,10953,city_160,0.92,Female,1,no_enrollment,High School,,<10,private_limited,>4,10,0.0,>20
16849,7181,city_103,0.92,Female,0,no_enrollment,Graduate,Arts,,,1,48,1.0,<=1
16850,23638,city_11,0.55,,1,no_enrollment,Graduate,STEM,,,1,161,0.0,2-5
16851,11653,city_45,0.89,,1,no_enrollment,Graduate,STEM,10-49,private_limited,1,61,0.0,>20
16852,3049,city_67,0.855,Male,1,no_enrollment,Graduate,STEM,1000-4999,private_limited,1,47,0.0,11-15
16853,20024,city_16,0.91,Male,1,full_time,Graduate,STEM,10-49,private_limited,>4,52,0.0,>20
16854,19453,city_77,0.83,Male,1,no_enrollment,Masters,STEM,50-99,private_limited,1,66,0.0,6-10
16855,10528,city_149,0.6890000000000001,Male,0,full_time,Graduate,STEM,100-499,,1,39,0.0,2-5
16856,4415,city_103,0.92,Male,1,no_enrollment,Graduate,STEM,10000+,private_limited,1,52,0.0,6-10
16857,16746,city_103,0.92,Male,0,no_enrollment,Primary School,,,,never,111,0.0,2-5
16858,33143,city_103,0.92,Male,0,full_time,Graduate,No Major,1000-4999,NGO,1,95,1.0,<=1
16859,25799,city_160,0.92,Male,0,full_time,Graduate,STEM,,,never,112,0.0,<=1
16860,22521,city_50,0.8959999999999999,Male,1,no_enrollment,Graduate,STEM,,,4,244,0.0,16-20
16861,21065,city_50,0.8959999999999999,Male,0,full_time,High School,,,,never,168,0.0,2-5
16862,17052,city_90,0.698,,1,no_enrollment,,,,,>4,118,1.0,
16863,13545,city_16,0.91,Male,1,no_enrollment,Masters,STEM,5000-9999,private_limited,>4,124,0.0,>20
16864,3913,city_103,0.92,Male,1,no_enrollment,Graduate,STEM,50-99,startup_funded,4,43,0.0,16-20
16865,25599,city_21,0.624,Male,1,no_enrollment,Masters,STEM,10000+,private_limited,never,14,0.0,6-10
16866,3726,city_136,0.897,Male,1,no_enrollment,Masters,STEM,10-49,private_limited,>4,254,0.0,>20
16867,18196,city_75,0.939,Male,1,no_enrollment,Graduate,STEM,50-99,private_limited,4,320,0.0,>20
16868,30411,city_114,0.926,Male,1,no_enrollment,Masters,STEM,10000+,private_limited,1,32,0.0,>20
16869,7685,city_103,0.92,Female,1,no_enrollment,Graduate,STEM,10000+,private_limited,1,98,0.0,>20
16870,5865,city_102,0.804,,1,no_enrollment,Masters,STEM,50-99,private_limited,2,2,0.0,>20
16871,1892,city_103,0.92,Male,1,no_enrollment,Masters,STEM,,,1,33,1.0,2-5
16872,17173,city_28,0.939,Male,0,no_enrollment,Phd,STEM,500-999,NGO,>4,106,0.0,>20
16873,10464,city_103,0.92,Male,0,full_time,Masters,STEM,10-49,private_limited,1,10,0.0,11-15
16874,26050,city_103,0.92,Male,1,no_enrollment,Graduate,STEM,,,>4,129,0.0,>20
16875,31946,city_11,0.55,Female,1,no_enrollment,Masters,STEM,100-499,private_limited,never,51,0.0,11-15
16876,4719,city_80,0.847,,1,no_enrollment,Graduate,STEM,<10,private_limited,1,67,0.0,2-5
16877,9311,city_16,0.91,,1,no_enrollment,Graduate,STEM,<10,private_limited,>4,99,0.0,>20
16878,29146,city_142,0.727,Male,1,full_time,High School,,50-99,startup_funded,never,23,0.0,<=1
16879,8992,city_103,0.92,Male,1,no_enrollment,Graduate,STEM,50-99,startup_funded,1,151,0.0,>20
16880,4028,city_103,0.92,Male,1,no_enrollment,Masters,Humanities,,,2,84,0.0,>20
16881,28071,city_103,0.92,,1,no_enrollment,Graduate,STEM,10000+,NGO,2,242,0.0,>20
16882,31205,city_103,0.92,Male,1,no_enrollment,Graduate,STEM,10000+,private_limited,2,220,0.0,6-10
16883,32247,city_103,0.92,Male,1,no_enrollment,Graduate,STEM,10-49,private_limited,never,31,0.0,>20
16884,21073,city_16,0.91,,0,no_enrollment,Masters,Humanities,,,never,62,0.0,11-15
16885,7449,city_67,0.855,Male,1,no_enrollment,Graduate,STEM,10-49,private_limited,3,12,0.0,6-10
16886,17120,city_115,0.789,,1,full_time,Masters,STEM,10-49,private_limited,4,6,1.0,6-10
16887,15993,city_21,0.624,,1,no_enrollment,Graduate,STEM,100-499,private_limited,4,22,0.0,11-15
16888,30692,city_162,0.767,Male,0,full_time,Graduate,STEM,,,1,13,1.0,2-5
16889,22158,city_103,0.92,,0,full_time,Graduate,STEM,10000+,,1,25,0.0,2-5
16890,23190,city_103,0.92,,1,no_enrollment,Masters,STEM,50-99,private_limited,2,168,0.0,6-10
16891,22844,city_114,0.926,,1,no_enrollment,Masters,STEM,100-499,private_limited,>4,24,0.0,>20
16892,10766,city_74,0.579,,1,no_enrollment,Graduate,STEM,,,1,2,0.0,6-10
16893,13972,city_136,0.897,Male,1,no_enrollment,Masters,STEM,10-49,private_limited,>4,42,0.0,16-20
16894,10727,city_21,0.624,Female,1,part_time,Graduate,STEM,10-49,,never,38,0.0,16-20
16895,26218,city_103,0.92,Male,1,full_time,Graduate,STEM,1000-4999,private_limited,2,90,1.0,6-10
16896,29401,city_103,0.92,Female,1,no_enrollment,Graduate,STEM,<10,private_limited,1,7,0.0,>20
16897,31328,city_21,0.624,,1,no_enrollment,Graduate,STEM,10000+,public_sector,1,40,1.0,6-10
16898,15595,city_16,0.91,Male,1,no_enrollment,Graduate,STEM,100-499,private_limited,1,156,0.0,11-15
16899,29085,city_103,0.92,Male,1,no_enrollment,Graduate,STEM,50-99,private_limited,>4,41,1.0,16-20
16900,15738,city_103,0.92,Male,1,no_enrollment,Graduate,STEM,50-99,private_limited,1,194,0.0,2-5
16901,8149,city_67,0.855,Male,1,no_enrollment,Graduate,STEM,,,1,95,0.0,11-15
16902,13210,city_103,0.92,Female,0,no_enrollment,Masters,Humanities,1000-4999,public_sector,2,72,0.0,2-5
16903,18361,city_21,0.624,Male,0,full_time,Graduate,STEM,,,never,146,0.0,2-5
16904,21969,city_16,0.91,,1,no_enrollment,Graduate,STEM,10-49,,2,7,0.0,2-5
16905,1603,city_19,0.682,Male,1,no_enrollment,Graduate,STEM,100-499,private_limited,>4,85,0.0,11-15
16906,7226,city_114,0.926,Male,1,no_enrollment,High School,,100-499,private_limited,>4,74,0.0,11-15
16907,26827,city_16,0.91,Male,1,no_enrollment,Masters,STEM,,,2,12,0.0,11-15
16908,12305,city_21,0.624,,0,no_enrollment,Graduate,STEM,1000-4999,private_limited,,15,1.0,2-5
16909,980,city_103,0.92,Male,1,full_time,Graduate,STEM,,NGO,2,21,0.0,6-10
16910,4251,city_103,0.92,Male,1,no_enrollment,Masters,STEM,5000-9999,private_limited,>4,12,0.0,>20
16911,15174,city_114,0.926,Male,1,no_enrollment,Graduate,STEM,10000+,private_limited,>4,26,0.0,>20
16912,29261,city_57,0.866,Male,1,no_enrollment,Graduate,STEM,100-499,startup_earlystage,3,62,0.0,11-15
16913,27990,city_103,0.92,Male,1,no_enrollment,Graduate,Humanities,50-99,private_limited,2,79,0.0,6-10
16914,11990,city_21,0.624,,0,full_time,High School,,,,never,111,0.0,<=1
16915,24730,city_103,0.92,Male,1,no_enrollment,Masters,Business Degree,100-499,private_limited,1,30,0.0,2-5
16916,18650,city_21,0.624,Male,1,no_enrollment,Graduate,STEM,5000-9999,private_limited,1,22,1.0,2-5
16917,19452,city_21,0.624,Male,1,no_enrollment,Masters,STEM,5000-9999,private_limited,>4,72,1.0,>20
16918,4405,city_165,0.903,Male,1,no_enrollment,Graduate,Humanities,50-99,startup_funded,never,71,0.0,6-10
16919,14790,city_102,0.804,Male,1,no_enrollment,Graduate,STEM,,,1,64,0.0,11-15
16920,4327,city_75,0.939,Male,1,no_enrollment,High School,,<10,private_limited,1,12,0.0,2-5
16921,10844,city_160,0.92,Male,1,no_enrollment,Graduate,STEM,100-499,private_limited,2,51,0.0,>20
16922,17215,city_103,0.92,,1,no_enrollment,Graduate,STEM,,,>4,50,1.0,>20
16923,10351,city_114,0.926,Male,1,no_enrollment,High School,,<10,startup_funded,1,96,0.0,2-5
16924,29256,city_21,0.624,Male,1,full_time,Masters,STEM,<10,startup_earlystage,2,119,0.0,6-10
16925,12966,city_100,0.887,Male,1,no_enrollment,Graduate,STEM,50-99,Other,>4,105,0.0,16-20
16926,33305,city_16,0.91,Male,1,no_enrollment,Graduate,No Major,50-99,private_limited,>4,22,0.0,11-15
16927,23760,city_149,0.6890000000000001,Male,0,full_time,High School,,,,never,12,0.0,2-5
16928,25803,city_21,0.624,,0,full_time,High School,,,,never,100,0.0,<=1
16929,22144,city_102,0.804,Male,1,no_enrollment,Graduate,STEM,<10,private_limited,1,112,0.0,6-10
16930,11028,city_150,0.698,,1,full_time,High School,,10000+,public_sector,>4,15,1.0,11-15
16931,11828,city_36,0.893,Male,1,no_enrollment,Masters,STEM,100-499,private_limited,1,82,0.0,>20
16932,1693,city_75,0.939,Male,1,no_enrollment,Graduate,STEM,,,2,18,1.0,11-15
16933,15341,city_76,0.698,,1,no_enrollment,Masters,STEM,10-49,private_limited,,29,1.0,<=1
16934,26336,city_103,0.92,Male,1,no_enrollment,Graduate,STEM,50-99,private_limited,2,100,0.0,6-10
16935,8689,city_103,0.92,Female,0,no_enrollment,Graduate,STEM,,private_limited,1,36,0.0,2-5
16936,22262,city_103,0.92,Female,1,no_enrollment,Graduate,STEM,500-999,,never,9,0.0,<=1
16937,7829,city_136,0.897,Male,1,part_time,Graduate,Other,50-99,,1,222,0.0,<=1
16938,23940,city_103,0.92,Male,1,no_enrollment,Graduate,STEM,10000+,private_limited,2,48,0.0,16-20
16939,19530,city_21,0.624,Male,0,part_time,Graduate,STEM,10-49,startup_funded,,112,0.0,2-5
16940,5355,city_16,0.91,Male,1,part_time,Graduate,STEM,10000+,private_limited,2,51,0.0,6-10
16941,26145,city_102,0.804,Male,1,no_enrollment,Graduate,STEM,,,2,18,0.0,11-15
16942,11213,city_103,0.92,Male,1,no_enrollment,Graduate,STEM,,public_sector,1,278,0.0,16-20
16943,11512,city_74,0.579,Male,1,no_enrollment,Graduate,STEM,50-99,private_limited,>4,5,0.0,11-15
16944,27383,city_128,0.527,Male,1,no_enrollment,Graduate,STEM,,,1,25,0.0,6-10
16945,6102,city_103,0.92,Female,1,no_enrollment,Graduate,STEM,50-99,private_limited,1,79,0.0,2-5
16946,287,city_73,0.754,,1,no_enrollment,Graduate,STEM,100-499,private_limited,4,90,0.0,11-15
16947,5963,city_98,0.949,Male,1,no_enrollment,Masters,STEM,<10,private_limited,1,134,0.0,16-20
16948,13830,city_67,0.855,,1,no_enrollment,Masters,STEM,50-99,startup_funded,1,112,0.0,6-10
16949,18417,city_141,0.763,Male,1,no_enrollment,Graduate,STEM,50-99,private_limited,>4,146,0.0,6-10
16950,25256,city_61,0.913,,1,no_enrollment,Masters,STEM,,,1,52,0.0,11-15
16951,24050,city_21,0.624,,1,full_time,Graduate,STEM,10-49,public_sector,2,80,0.0,2-5
16952,8126,city_71,0.884,,1,full_time,Graduate,STEM,50-99,private_limited,1,10,0.0,11-15
16953,339,city_73,0.754,,1,part_time,High School,,,,1,23,0.0,11-15
